GenericDrugName	SideeffectTerm	Source
clindamycin	blood potassium increased	OFFSIDES
clindamycin	endometrial disorder	OFFSIDES
clindamycin	scab	OFFSIDES
clindamycin	cyanosis	OFFSIDES
clindamycin	appendicitis	OFFSIDES
clindamycin	excoriation	OFFSIDES
clindamycin	odynophagia	OFFSIDES
clindamycin	herpes simplex	OFFSIDES
clindamycin	pseudomembranous colitis	SIDER
clindamycin	menstrual disorder	OFFSIDES
clindamycin	seborrhoeic keratosis	OFFSIDES
clindamycin	diarrhoea	SIDER
clindamycin	cyst	OFFSIDES
clindamycin	pancreatitis	OFFSIDES
clindamycin	intermittent claudication	OFFSIDES
clindamycin	hypersensitivity	SIDER
clindamycin	adrenal insufficiency	OFFSIDES
clindamycin	blood glucose decreased	OFFSIDES
clindamycin	application site rash	SIDER
clindamycin	renal impairment	OFFSIDES
clindamycin	cough	OFFSIDES
clindamycin	pulmonary congestion	OFFSIDES
clindamycin	abdominal distension	OFFSIDES
clindamycin	pain	OFFSIDES
clindamycin	bursitis	OFFSIDES
clindamycin	alanine aminotransferase increased	OFFSIDES
clindamycin	pleural effusion	OFFSIDES
clindamycin	tinnitus	OFFSIDES
clindamycin	lethargy	OFFSIDES
clindamycin	instillation site pain	SIDER
clindamycin	diverticulitis	OFFSIDES
clindamycin	lacrimation increased	OFFSIDES
clindamycin	vasospasm	OFFSIDES
clindamycin	sleep disorder	OFFSIDES
clindamycin	enteritis	OFFSIDES
clindamycin	pericarditis	OFFSIDES
clindamycin	laceration	OFFSIDES
clindamycin	impaired healing	OFFSIDES
clindamycin	dehydration	OFFSIDES
clindamycin	dermatitis bullous	OFFSIDES
clindamycin	cold sweat	OFFSIDES
clindamycin	neuralgia	OFFSIDES
clindamycin	snoring	OFFSIDES
clindamycin	metabolic acidosis	OFFSIDES
clindamycin	atrioventricular block first degree	OFFSIDES
clindamycin	blood alkaline phosphatase increased	OFFSIDES
clindamycin	osteoporosis	OFFSIDES
clindamycin	lung infiltration	OFFSIDES
clindamycin	cataract	OFFSIDES
clindamycin	cellulitis	OFFSIDES
clindamycin	eye swelling	OFFSIDES
clindamycin	joint stiffness	OFFSIDES
clindamycin	sensory disturbance	OFFSIDES
clindamycin	bradycardia	OFFSIDES
clindamycin	hypoalbuminaemia	OFFSIDES
clindamycin	diarrhoea haemorrhagic	SIDER
clindamycin	atelectasis	OFFSIDES
clindamycin	abdominal pain upper	OFFSIDES
clindamycin	pneumothorax	OFFSIDES
clindamycin	osteomyelitis	OFFSIDES
clindamycin	febrile neutropenia	OFFSIDES
clindamycin	gastric ulcer	OFFSIDES
clindamycin	oliguria	OFFSIDES
clindamycin	sinus bradycardia	OFFSIDES
clindamycin	neuropathy peripheral	OFFSIDES
clindamycin	mucosal inflammation	OFFSIDES
clindamycin	gastrointestinal disorder	SIDER
clindamycin	arrhythmia	OFFSIDES
clindamycin	dizziness	SIDER
clindamycin	hypoaesthesia	OFFSIDES
clindamycin	asthma	OFFSIDES
clindamycin	hyperphosphataemia	OFFSIDES
clindamycin	blood urine present	OFFSIDES
clindamycin	sensory loss	OFFSIDES
clindamycin	abdominal discomfort	SIDER
clindamycin	application site erythema	SIDER
clindamycin	vaginal discharge	SIDER
clindamycin	dental caries	OFFSIDES
clindamycin	migraine	OFFSIDES
clindamycin	depressed mood	OFFSIDES
clindamycin	oropharyngeal pain	OFFSIDES
clindamycin	tubulointerstitial nephritis	OFFSIDES
clindamycin	nail disorder	OFFSIDES
clindamycin	major depression	OFFSIDES
clindamycin	fluid overload	OFFSIDES
clindamycin	deafness	OFFSIDES
clindamycin	bone disorder	OFFSIDES
clindamycin	dysphonia	OFFSIDES
clindamycin	drug hypersensitivity	OFFSIDES
clindamycin	influenza like illness	OFFSIDES
clindamycin	intestinal perforation	OFFSIDES
clindamycin	infection	OFFSIDES
clindamycin	hypertonia	OFFSIDES
clindamycin	wound infection	OFFSIDES
clindamycin	respiratory disorder	OFFSIDES
clindamycin	azotaemia	OFFSIDES
clindamycin	fatigue	OFFSIDES
clindamycin	hypoaesthesia oral	OFFSIDES
clindamycin	pericardial effusion	OFFSIDES
clindamycin	bone pain	OFFSIDES
clindamycin	acute coronary syndrome	OFFSIDES
clindamycin	pleurisy	OFFSIDES
clindamycin	cardiac murmur	OFFSIDES
clindamycin	gastrointestinal pain	SIDER
clindamycin	blood potassium decreased	OFFSIDES
clindamycin	hypokalaemia	OFFSIDES
clindamycin	vaginal haemorrhage	SIDER
clindamycin	anaemia	OFFSIDES
clindamycin	alopecia	OFFSIDES
clindamycin	staphylococcal infection	OFFSIDES
clindamycin	cholecystitis	OFFSIDES
clindamycin	respiratory failure	OFFSIDES
clindamycin	dyspepsia	SIDER
clindamycin	abdominal pain	SIDER
clindamycin	septic shock	OFFSIDES
clindamycin	eye pain	OFFSIDES
clindamycin	intestinal obstruction	OFFSIDES
clindamycin	extrapyramidal disorder	OFFSIDES
clindamycin	dysuria	OFFSIDES
clindamycin	oral herpes	OFFSIDES
clindamycin	gingival pain	OFFSIDES
clindamycin	blood urea increased	OFFSIDES
clindamycin	arteriosclerosis	OFFSIDES
clindamycin	bacterial infection	OFFSIDES
clindamycin	blood albumin decreased	OFFSIDES
clindamycin	haematochezia	SIDER
clindamycin	gynaecomastia	OFFSIDES
clindamycin	pulmonary hypertension	OFFSIDES
clindamycin	epistaxis	OFFSIDES
clindamycin	skin lesion	OFFSIDES
clindamycin	acute respiratory distress syndrome	OFFSIDES
vilazodone	hallucination	SIDER
vilazodone	mental disorder	SIDER
vilazodone	suicide attempt	SIDER
vilazodone	irritability	SIDER
vilazodone	suicidal ideation	SIDER
linezolid	periodontitis	OFFSIDES
linezolid	hypokinesia	OFFSIDES
linezolid	leukopenia	SIDER
linezolid	tongue disorder	OFFSIDES
linezolid	hypoglycaemia	SIDER
linezolid	hypoxia	OFFSIDES
linezolid	nasal congestion	OFFSIDES
linezolid	bacteraemia	OFFSIDES
linezolid	feeling abnormal	OFFSIDES
linezolid	osteoarthritis	OFFSIDES
linezolid	pyuria	OFFSIDES
linezolid	anuria	OFFSIDES
linezolid	anxiety	OFFSIDES
linezolid	serotonin syndrome	SIDER
linezolid	coordination abnormal	OFFSIDES
linezolid	dry eye	OFFSIDES
linezolid	glossitis	OFFSIDES
linezolid	abscess	OFFSIDES
linezolid	sinusitis	OFFSIDES
linezolid	induration	OFFSIDES
linezolid	clostridium difficile colitis	OFFSIDES
linezolid	stevens-johnson syndrome	SIDER
linezolid	pollakiuria	OFFSIDES
linezolid	hepatocellular injury	OFFSIDES
linezolid	musculoskeletal stiffness	OFFSIDES
linezolid	scab	OFFSIDES
linezolid	blindness	SIDER
linezolid	appendicitis	OFFSIDES
linezolid	erythema multiforme	SIDER
linezolid	acidosis	OFFSIDES
linezolid	duodenitis	OFFSIDES
linezolid	epididymitis	OFFSIDES
linezolid	multiple fractures	OFFSIDES
linezolid	folliculitis	OFFSIDES
linezolid	feeling cold	OFFSIDES
linezolid	peripheral sensory neuropathy	OFFSIDES
linezolid	skin discolouration	OFFSIDES
linezolid	gangrene	OFFSIDES
linezolid	bursitis	OFFSIDES
linezolid	lethargy	OFFSIDES
linezolid	aplasia pure red cell	OFFSIDES
linezolid	blood disorder	OFFSIDES
linezolid	enteritis	OFFSIDES
linezolid	lactic acidosis	SIDER
linezolid	ototoxicity	OFFSIDES
linezolid	cold sweat	OFFSIDES
linezolid	injection site induration	OFFSIDES
linezolid	rales	OFFSIDES
linezolid	metabolic acidosis	OFFSIDES
linezolid	ill-defined disorder	OFFSIDES
linezolid	osteoporosis	OFFSIDES
linezolid	cellulitis	OFFSIDES
linezolid	increased bronchial secretion	OFFSIDES
linezolid	ageusia	OFFSIDES
linezolid	joint stiffness	OFFSIDES
linezolid	dry throat	OFFSIDES
linezolid	peritonitis	OFFSIDES
linezolid	flank pain	OFFSIDES
linezolid	abdominal pain upper	OFFSIDES
linezolid	osteomyelitis	OFFSIDES
linezolid	oliguria	OFFSIDES
linezolid	neuropathy peripheral	OFFSIDES
linezolid	angiopathy	OFFSIDES
linezolid	hypoaesthesia	OFFSIDES
linezolid	asthma	OFFSIDES
linezolid	optic neuritis	OFFSIDES
linezolid	abdominal discomfort	OFFSIDES
linezolid	dental caries	OFFSIDES
linezolid	oropharyngeal pain	OFFSIDES
linezolid	pigmentation disorder	OFFSIDES
linezolid	hepatic failure	OFFSIDES
linezolid	supraventricular tachycardia	OFFSIDES
linezolid	fluid overload	OFFSIDES
linezolid	deafness	OFFSIDES
linezolid	bruxism	OFFSIDES
linezolid	bone disorder	OFFSIDES
linezolid	accommodation disorder	OFFSIDES
linezolid	intestinal perforation	OFFSIDES
linezolid	polyneuropathy	OFFSIDES
linezolid	wound infection	OFFSIDES
linezolid	serum sickness	OFFSIDES
linezolid	azotaemia	OFFSIDES
linezolid	hypoaesthesia oral	OFFSIDES
linezolid	bone pain	OFFSIDES
linezolid	dysaesthesia	OFFSIDES
linezolid	skin hypertrophy	OFFSIDES
linezolid	staphylococcal infection	OFFSIDES
linezolid	cholecystitis	OFFSIDES
linezolid	respiratory failure	OFFSIDES
linezolid	drug ineffective	OFFSIDES
linezolid	angioedema	SIDER
linezolid	septic shock	OFFSIDES
linezolid	nightmare	OFFSIDES
linezolid	delusion	OFFSIDES
linezolid	ataxia	OFFSIDES
linezolid	gingival pain	OFFSIDES
linezolid	pulmonary hypertension	OFFSIDES
linezolid	tracheobronchitis	OFFSIDES
linezolid	acute respiratory distress syndrome	OFFSIDES
linezolid	ischaemia	OFFSIDES
paliperidone	eye disorder	SIDER
paliperidone	jaundice	SIDER
paliperidone	thrombotic thrombocytopenic purpura	SIDER
paliperidone	urinary incontinence	SIDER
paliperidone	endocrine disorder	SIDER
paliperidone	hepatobiliary disease	SIDER
paliperidone	pancreatitis	SIDER
paliperidone	breast disorder	SIDER
paliperidone	skin disorder	SIDER
paliperidone	mediastinal disorder	SIDER
paliperidone	urinary tract disorder	SIDER
paliperidone	inappropriate antidiuretic hormone secretion	SIDER
paliperidone	mental disorder	SIDER
paliperidone	anaphylactic shock	SIDER
paliperidone	tardive dyskinesia	SIDER
paliperidone	ileus	SIDER
paliperidone	urethral disorder	SIDER
paliperidone	alopecia	SIDER
paliperidone	angioedema	SIDER
adapalene	aggression	OFFSIDES
adapalene	periodontitis	OFFSIDES
adapalene	sinus headache	OFFSIDES
adapalene	protein total decreased	OFFSIDES
adapalene	chromaturia	OFFSIDES
adapalene	ascites	OFFSIDES
adapalene	feeling abnormal	OFFSIDES
adapalene	anxiety	OFFSIDES
adapalene	bronchitis	OFFSIDES
adapalene	disturbance in attention	OFFSIDES
adapalene	hostility	OFFSIDES
adapalene	nasopharyngitis	OFFSIDES
adapalene	rhabdomyolysis	OFFSIDES
adapalene	blood creatinine increased	OFFSIDES
adapalene	sinusitis	OFFSIDES
adapalene	international normalised ratio increased	OFFSIDES
adapalene	brain oedema	OFFSIDES
adapalene	musculoskeletal stiffness	OFFSIDES
adapalene	abnormal dreams	OFFSIDES
adapalene	personality disorder	OFFSIDES
adapalene	flat affect	OFFSIDES
adapalene	appendicitis	OFFSIDES
adapalene	cough	OFFSIDES
adapalene	withdrawal syndrome	OFFSIDES
adapalene	anger	OFFSIDES
adapalene	alanine aminotransferase increased	OFFSIDES
adapalene	respiratory tract congestion	OFFSIDES
adapalene	lethargy	OFFSIDES
adapalene	instillation site pain	SIDER
adapalene	sleep disorder	OFFSIDES
adapalene	application site pain	SIDER
adapalene	neuralgia	OFFSIDES
adapalene	snoring	OFFSIDES
adapalene	blood alkaline phosphatase increased	OFFSIDES
adapalene	urinary tract disorder	OFFSIDES
adapalene	embolism	OFFSIDES
adapalene	blood triglycerides increased	OFFSIDES
adapalene	blood phosphorus decreased	OFFSIDES
adapalene	neutropenic sepsis	OFFSIDES
adapalene	eye swelling	OFFSIDES
adapalene	joint stiffness	OFFSIDES
adapalene	sensory disturbance	OFFSIDES
adapalene	abdominal pain upper	OFFSIDES
adapalene	osteomyelitis	OFFSIDES
adapalene	ear infection	OFFSIDES
adapalene	nephropathy toxic	OFFSIDES
adapalene	arrhythmia	OFFSIDES
adapalene	body temperature increased	OFFSIDES
adapalene	asthma	OFFSIDES
adapalene	abdominal discomfort	OFFSIDES
adapalene	dental caries	OFFSIDES
adapalene	eczema	OFFSIDES
adapalene	depressed mood	OFFSIDES
adapalene	oropharyngeal pain	OFFSIDES
adapalene	disturbance in sexual arousal	OFFSIDES
adapalene	nausea	OFFSIDES
adapalene	face oedema	SIDER
adapalene	acne	OFFSIDES
adapalene	cognitive disorder	OFFSIDES
adapalene	hypertonia	OFFSIDES
adapalene	eyelid oedema	SIDER
adapalene	fatigue	OFFSIDES
adapalene	hypoaesthesia oral	OFFSIDES
adapalene	alopecia	OFFSIDES
adapalene	eye pruritus	OFFSIDES
adapalene	staphylococcal infection	OFFSIDES
adapalene	euphoric mood	OFFSIDES
adapalene	abdominal pain	OFFSIDES
adapalene	angioedema	SIDER
adapalene	enterocolitis	OFFSIDES
adapalene	haematochezia	OFFSIDES
dantrolene	blood lactate dehydrogenase increased	OFFSIDES
dantrolene	protein total decreased	OFFSIDES
dantrolene	pulmonary oedema	SIDER
dantrolene	injection site reaction	SIDER
dantrolene	depressed level of consciousness	OFFSIDES
dantrolene	disseminated intravascular coagulation	OFFSIDES
dantrolene	nephrolithiasis	OFFSIDES
dantrolene	angle closure glaucoma	OFFSIDES
dantrolene	blood creatine phosphokinase increased	OFFSIDES
dantrolene	cerebral haemorrhage	OFFSIDES
dantrolene	furuncle	OFFSIDES
dantrolene	rhabdomyolysis	OFFSIDES
dantrolene	erythema	SIDER
dantrolene	colitis ischaemic	OFFSIDES
dantrolene	flatulence	OFFSIDES
dantrolene	incontinence	OFFSIDES
dantrolene	musculoskeletal stiffness	OFFSIDES
dantrolene	urticaria	SIDER
dantrolene	cardiac failure	OFFSIDES
dantrolene	extravasation	SIDER
dantrolene	cyanosis	OFFSIDES
dantrolene	erythema multiforme	OFFSIDES
dantrolene	acidosis	OFFSIDES
dantrolene	duodenitis	OFFSIDES
dantrolene	status epilepticus	OFFSIDES
dantrolene	nystagmus	OFFSIDES
dantrolene	hypersensitivity	SIDER
dantrolene	pain	SIDER
dantrolene	alanine aminotransferase increased	OFFSIDES
dantrolene	pleural effusion	OFFSIDES
dantrolene	coma	OFFSIDES
dantrolene	muscle tightness	OFFSIDES
dantrolene	bladder cancer	OFFSIDES
dantrolene	hepatic function abnormal	OFFSIDES
dantrolene	impaired healing	OFFSIDES
dantrolene	phlebitis	OFFSIDES
dantrolene	metabolic acidosis	OFFSIDES
dantrolene	blood alkaline phosphatase increased	OFFSIDES
dantrolene	aneurysm	OFFSIDES
dantrolene	apathy	OFFSIDES
dantrolene	hyperhidrosis	OFFSIDES
dantrolene	atelectasis	OFFSIDES
dantrolene	oliguria	OFFSIDES
dantrolene	anaphylactic shock	SIDER
dantrolene	mucosal inflammation	OFFSIDES
dantrolene	arrhythmia	OFFSIDES
dantrolene	swelling	SIDER
dantrolene	body temperature increased	SIDER
dantrolene	sensory loss	OFFSIDES
dantrolene	altered state of consciousness	OFFSIDES
dantrolene	urine output increased	OFFSIDES
dantrolene	gamma-glutamyltransferase increased	OFFSIDES
dantrolene	infection	OFFSIDES
dantrolene	hypertonia	OFFSIDES
dantrolene	neuroleptic malignant syndrome	OFFSIDES
dantrolene	nephrotic syndrome	OFFSIDES
dantrolene	thrombophlebitis	SIDER
dantrolene	pleurisy	OFFSIDES
dantrolene	anaemia	OFFSIDES
dantrolene	staphylococcal infection	OFFSIDES
dantrolene	respiratory failure	OFFSIDES
dantrolene	delusion	OFFSIDES
dantrolene	erectile dysfunction	OFFSIDES
dantrolene	blood albumin decreased	OFFSIDES
dantrolene	haematochezia	OFFSIDES
sorafenib	hypokinesia	OFFSIDES
sorafenib	sinus headache	OFFSIDES
sorafenib	haemorrhoids	OFFSIDES
sorafenib	skin cancer	SIDER
sorafenib	hypomagnesaemia	OFFSIDES
sorafenib	ascites	OFFSIDES
sorafenib	pain of skin	OFFSIDES
sorafenib	colitis	OFFSIDES
sorafenib	encephalopathy	OFFSIDES
sorafenib	rhabdomyolysis	SIDER
sorafenib	blood creatinine increased	OFFSIDES
sorafenib	glossitis	OFFSIDES
sorafenib	connective tissue disorder	SIDER
sorafenib	stevens-johnson syndrome	SIDER
sorafenib	diplopia	OFFSIDES
sorafenib	malnutrition	SIDER
sorafenib	cardiac failure	OFFSIDES
sorafenib	endocrine disorder	SIDER
sorafenib	hepatobiliary disease	SIDER
sorafenib	immune system disorder	SIDER
sorafenib	breast disorder	SIDER
sorafenib	gastrooesophageal reflux disease	SIDER
sorafenib	skin disorder	SIDER
sorafenib	peripheral sensory neuropathy	SIDER
sorafenib	alanine aminotransferase increased	OFFSIDES
sorafenib	mediastinal disorder	SIDER
sorafenib	rectal tenesmus	OFFSIDES
sorafenib	hepatic cancer	SIDER
sorafenib	lacrimation increased	OFFSIDES
sorafenib	pericarditis	OFFSIDES
sorafenib	hepatic function abnormal	OFFSIDES
sorafenib	eye oedema	OFFSIDES
sorafenib	blood alkaline phosphatase increased	OFFSIDES
sorafenib	paraesthesia oral	OFFSIDES
sorafenib	urinary tract disorder	SIDER
sorafenib	urethritis	OFFSIDES
sorafenib	blood phosphorus decreased	OFFSIDES
sorafenib	mental disorder	SIDER
sorafenib	pneumothorax	OFFSIDES
sorafenib	sudden death	OFFSIDES
sorafenib	cerebral ischaemia	OFFSIDES
sorafenib	gastrointestinal disorder	SIDER
sorafenib	angiopathy	SIDER
sorafenib	tetany	OFFSIDES
sorafenib	supraventricular tachycardia	OFFSIDES
sorafenib	acute myocardial infarction	OFFSIDES
sorafenib	toxic epidermal necrolysis	SIDER
sorafenib	nervous system disorder	SIDER
sorafenib	gamma-glutamyltransferase increased	OFFSIDES
sorafenib	bone disorder	SIDER
sorafenib	oropharyngeal discomfort	OFFSIDES
sorafenib	urethral disorder	SIDER
sorafenib	thrombophlebitis	OFFSIDES
sorafenib	cardiac disorder	SIDER
sorafenib	cardiac murmur	OFFSIDES
sorafenib	blood potassium decreased	SIDER
sorafenib	malignant melanoma	OFFSIDES
sorafenib	skin hypertrophy	OFFSIDES
sorafenib	post procedural haemorrhage	OFFSIDES
sorafenib	gastrointestinal perforation	OFFSIDES
sorafenib	abdominal pain	OFFSIDES
sorafenib	angioedema	SIDER
sorafenib	infestation	SIDER
sorafenib	catheter site pain	OFFSIDES
sorafenib	proctalgia	OFFSIDES
telbivudine	paraesthesia	SIDER
telbivudine	rhabdomyolysis	SIDER
telbivudine	connective tissue disorder	SIDER
telbivudine	malnutrition	SIDER
telbivudine	lactic acidosis	SIDER
telbivudine	hypoaesthesia	SIDER
telbivudine	nervous system disorder	SIDER
lansoprazole	transient ischaemic attack	OFFSIDES
lansoprazole	blood lactate dehydrogenase increased	SIDER
lansoprazole	jaundice	SIDER
lansoprazole	leukopenia	SIDER
lansoprazole	ventricular fibrillation	OFFSIDES
lansoprazole	hypomagnesaemia	SIDER
lansoprazole	hyperkeratosis	OFFSIDES
lansoprazole	depressed level of consciousness	OFFSIDES
lansoprazole	thrombotic thrombocytopenic purpura	SIDER
lansoprazole	nephrolithiasis	OFFSIDES
lansoprazole	anxiety	OFFSIDES
lansoprazole	bronchitis	OFFSIDES
lansoprazole	myositis	SIDER
lansoprazole	chest pain	OFFSIDES
lansoprazole	nasopharyngitis	OFFSIDES
lansoprazole	blood creatinine increased	SIDER
lansoprazole	urine analysis abnormal	SIDER
lansoprazole	erythema	OFFSIDES
lansoprazole	glossitis	OFFSIDES
lansoprazole	stevens-johnson syndrome	SIDER
lansoprazole	pollakiuria	OFFSIDES
lansoprazole	malnutrition	SIDER
lansoprazole	blood potassium increased	SIDER
lansoprazole	aplastic anaemia	SIDER
lansoprazole	duodenitis	OFFSIDES
lansoprazole	pancreatitis	SIDER
lansoprazole	multiple fractures	SIDER
lansoprazole	anaphylactoid reaction	SIDER
lansoprazole	neutropenia	SIDER
lansoprazole	fracture	SIDER
lansoprazole	urinary retention	SIDER
lansoprazole	pleural effusion	OFFSIDES
lansoprazole	haemolytic anaemia	SIDER
lansoprazole	lethargy	OFFSIDES
lansoprazole	hepatotoxicity	SIDER
lansoprazole	hyperlipidaemia	SIDER
lansoprazole	sleep disorder	OFFSIDES
lansoprazole	ovarian cyst	OFFSIDES
lansoprazole	agranulocytosis	SIDER
lansoprazole	hepatic function abnormal	OFFSIDES
lansoprazole	dehydration	OFFSIDES
lansoprazole	haematuria	SIDER
lansoprazole	albuminuria	SIDER
lansoprazole	hepatitis	OFFSIDES
lansoprazole	pancytopenia	SIDER
lansoprazole	atrioventricular block first degree	OFFSIDES
lansoprazole	blood alkaline phosphatase increased	SIDER
lansoprazole	paraesthesia oral	OFFSIDES
lansoprazole	hernia	OFFSIDES
lansoprazole	lung infiltration	OFFSIDES
lansoprazole	vomiting	SIDER
lansoprazole	blood triglycerides increased	OFFSIDES
lansoprazole	cellulitis	OFFSIDES
lansoprazole	hypoproteinaemia	OFFSIDES
lansoprazole	bradycardia	OFFSIDES
lansoprazole	pyelonephritis	OFFSIDES
lansoprazole	febrile neutropenia	OFFSIDES
lansoprazole	anaphylactic shock	SIDER
lansoprazole	neuropathy peripheral	OFFSIDES
lansoprazole	sensation of foreign body	OFFSIDES
lansoprazole	arrhythmia	OFFSIDES
lansoprazole	body temperature increased	OFFSIDES
lansoprazole	speech disorder	SIDER
lansoprazole	thrombocytopenia	SIDER
lansoprazole	asthma	OFFSIDES
lansoprazole	dental caries	OFFSIDES
lansoprazole	glycosuria	SIDER
lansoprazole	hepatic failure	OFFSIDES
lansoprazole	tubulointerstitial nephritis	SIDER
lansoprazole	major depression	OFFSIDES
lansoprazole	fluid overload	OFFSIDES
lansoprazole	acute myocardial infarction	OFFSIDES
lansoprazole	toxic epidermal necrolysis	SIDER
lansoprazole	psoriasis	OFFSIDES
lansoprazole	infection	SIDER
lansoprazole	wound infection	OFFSIDES
lansoprazole	haemoglobin decreased	SIDER
lansoprazole	faecaloma	OFFSIDES
lansoprazole	haematoma	OFFSIDES
lansoprazole	anaemia	OFFSIDES
lansoprazole	urine abnormality	SIDER
lansoprazole	staphylococcal infection	OFFSIDES
lansoprazole	post procedural haemorrhage	OFFSIDES
lansoprazole	intestinal obstruction	OFFSIDES
lansoprazole	faeces discoloured	OFFSIDES
lansoprazole	dysuria	OFFSIDES
lansoprazole	infestation	SIDER
lansoprazole	liver function test abnormal	SIDER
lansoprazole	blood urea increased	SIDER
lansoprazole	hyperbilirubinaemia	SIDER
lansoprazole	haematochezia	OFFSIDES
lansoprazole	aspartate aminotransferase increased	SIDER
dabigatran etexilate	immune system disorder	SIDER
dabigatran etexilate	anaphylactic shock	SIDER
dihydrocodeine	blood bilirubin increased	OFFSIDES
dihydrocodeine	hypomagnesaemia	OFFSIDES
dihydrocodeine	basal cell carcinoma	OFFSIDES
dihydrocodeine	opportunistic infection	OFFSIDES
dihydrocodeine	ulcer	OFFSIDES
dihydrocodeine	lung infection	OFFSIDES
dihydrocodeine	blood creatine phosphokinase increased	OFFSIDES
dihydrocodeine	rhabdomyolysis	OFFSIDES
dihydrocodeine	abscess	OFFSIDES
dihydrocodeine	lymphoma	OFFSIDES
dihydrocodeine	blood potassium increased	OFFSIDES
dihydrocodeine	cardiac failure	OFFSIDES
dihydrocodeine	cyanosis	OFFSIDES
dihydrocodeine	erythema multiforme	OFFSIDES
dihydrocodeine	cyst	OFFSIDES
dihydrocodeine	pancreatitis	OFFSIDES
dihydrocodeine	renal impairment	OFFSIDES
dihydrocodeine	metabolic acidosis	OFFSIDES
